topic_id	ref_id	s1	s2	anno_1	anno_2	anno_average
1	1.2.2	die Position des Autors ist folgendes: Soziale Medien im Unterricht sind ein Trend, es ist  doch bestens dafür geeignet, im Unterricht Schüler für neue Diskussionsformen zu gewinnen.	Autor sieht in Twitter Chancen für innovative, konstruktive Unterrichtsmethoden	2	2	2
1	1.3.2	Es wird nicht ohne Bücher im Klassenzimmer auskommen, nur weil es eine Ablenkung sein kann.	Unterricht bleibt länger im Gedächtnis	0	0	0
1	1.3.1	Sonst schüchterne Schüler werden besser in die Diskussion miteingebunden	Unterricht ist abwechslungsreicher	0	0	0
1	1.3.6	der positive Effekt von Twitter für die Gesprächkultur wurde von Psychologen bewiesen	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	1	0	0.5
1	1.2.2	Twitter ist bestens dafür geeignet im Unterricht neue Diskussionsformen zu gewinnen	Autor sieht in Twitter Chancen für innovative, konstruktive Unterrichtsmethoden	2	2	2
1	1.3.5	schüchterne Menschen beginnen, sich auf den Unterricht einzulassen	Pädagogen raten zur Auseinandersetzung mit dem medialen Wandel	0	0	0
1	1.3.2	Die Benutzung von Twitter als Diskussionforum, erleichtert das Beteiligen der Schülern im Unterricht	Unterricht bleibt länger im Gedächtnis	0	0	0
1	1.3.5	Rollenspiele um sich besser an das Unterrichtsthema erinnern zu können	Pädagogen raten zur Auseinandersetzung mit dem medialen Wandel	0	0	0
1	1.2.3	Der Autor befürwortet die Verwendung von Online-Tools für die Durchführung des Unterrichts.	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	0	0	0
1	1.4.1	Der Autor ist besorgt, dass Fernunterricht dazu führen kann, dass Schüler abgelenkt werden	Schüler:innen können leicht abgelenkt werden	2	2	2
1	1.3.4	Die Diskussion schließt Menschen ein, die zu schüchtern sind, um vor einer großen Gruppe von Menschen zu sprechen.	Auch schüchterne Schüler:innen werden ermutigt, ihre Meinungen zu äußern	2	2	2
1	1.3.2	Schüchterne Schüler können auch Kommentare in sozialen Medien veröffentlichen.	Unterricht bleibt länger im Gedächtnis	0	0	0
1	1.4.1	die Angst vor Zerstreuung ist immer noch groß	Schüler:innen können leicht abgelenkt werden	2	2	2
1	1.2.2	Soziale Medien im Unterricht sind ein wichtig Trend.	Autor sieht in Twitter Chancen für innovative, konstruktive Unterrichtsmethoden	1	1	1
1	1.4.1	Mögliche Ablenkung der Schüler	Schüler:innen können leicht abgelenkt werden	4	4	4
1	1.3.1	Eine Studien berichten von der Verwendung einer geeigneten neuen Diskussionsform mit der Twitter	Unterricht ist abwechslungsreicher	0	0	0
1	1.3.1	Fortschritt der Gesellschaft	Unterricht ist abwechslungsreicher	0	0	0
1	1.3.4	Soziale Netzwerke machen Kommunikation unkomplizierter	Auch schüchterne Schüler:innen werden ermutigt, ihre Meinungen zu äußern	1	0	0.5
1	1.4.1	Die Möglichkeit, sich im Unterricht ablenken zu lassen	Schüler:innen können leicht abgelenkt werden	4	2	3
1	1.3.1	Auch Schüler, die sich sonst nicht zu Wort melden, werden integriert	Unterricht ist abwechslungsreicher	0	0	0
1	1.2.2	Der Autor befürwortet die Verwendung von Online-Tools für die Durchführung des Unterrichts.	Autor sieht in Twitter Chancen für innovative, konstruktive Unterrichtsmethoden	2	2	2
1	1.3.1	Forscher glauben, dass soziale Medien beim Lernen helfen.	Unterricht ist abwechslungsreicher	0	0	0
1	1.2.3	Der Autor ist für diese Methode des Lernens	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	0	0	0
1	1.3.1	Der Unterricht ist angenehmer	Unterricht ist abwechslungsreicher	1	0	0.5
1	1.3.5	Jeder kann kommentieren, seine persönliche Meinung artikulieren.	Pädagogen raten zur Auseinandersetzung mit dem medialen Wandel	0	0	0
1	1.3.1	Twitter ist nützlich, um neue Diskussionsformen zu erstellen.	Unterricht ist abwechslungsreicher	1	2	1.5
1	1.3.4	Dieser Ansatz es schüchternen Schülern leichter fällt, an der Diskussion teilzunehmen	Auch schüchterne Schüler:innen werden ermutigt, ihre Meinungen zu äußern	3	3	3
1	1.3.6	Bringt stillere Schüler dazu sich mehr an den Diskussionen zu beteiligen	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	0	0	0
1	1.4.1	Die Verwendung von Twitter auf einem Telefon oder Laptop kann für Schüler ablenkend sein.	Schüler:innen können leicht abgelenkt werden	3	2	2.5
1	1.3.6	positive Erfahrungen von Lehrern, die Soziale Medien in Schulklasse benutzen	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	2	3	2.5
1	1.3.5	Auch deutsche Erziehungswissenschaftler sind inzwischen der Ansicht, dass Schüler und Lehrer sich dringend mit sozialen Medien auseinandersetzen müssen.	Pädagogen raten zur Auseinandersetzung mit dem medialen Wandel	2	3	2.5
1	1.3.1	Auch schüchterne Schüler beteiligen sich an der Diskussion	Unterricht ist abwechslungsreicher	0	0	0
1	1.3.3	Der Autor glaubt auch an die Ideologie von Twitter, die Bildung für alle Schüler weniger kompliziert und interaktiver macht.	Nutzung von Twitter senkt die Hemmung vor aktiver Beteiligung am Unterricht	1	2	1.5
1	1.2.1	positiv für Online-Lernen	Autor befürwortet die Nutzung von Twitter im Unterricht	1	1	1
1	1.4.1	Der Lehrer könnte keine Kommentare in seinen Unterricht integrieren.	Schüler:innen können leicht abgelenkt werden	0	0	0
1	1.4.1	Soziale Netzwerke können für Zerstreuung sorgen	Schüler:innen können leicht abgelenkt werden	2	3	2.5
1	1.1.1	Dieser Artikel beschäftigt sich mit der Integrierung sozialer Medien im Unterrichtsalltag.	Sollen soziale Netzwerke wie Twitter als Werkzeug im Schulunterricht benutzt werden?	2	3	2.5
1	1.3.3	Die Schüler profitieren von interessanten und abwechslungsreichen Lektionen.	Nutzung von Twitter senkt die Hemmung vor aktiver Beteiligung am Unterricht	0	0	0
1	1.3.7	Die Schüler erinnern sich besser an das Material, wenn sie aktiv an der Diskussion teilnehmen, beispielsweise über Twitter.	Angst vor Ablenkung ist nicht begündet, da auch Bücher ablenken können	0	0	0
1	1.3.3	Es können auch Studenten beteiligt sein, die ansonsten nicht aktiv sind.	Nutzung von Twitter senkt die Hemmung vor aktiver Beteiligung am Unterricht	2	2	2
1	1.3.4	Ergebnisse bleiben besser im Gedächtnis	Auch schüchterne Schüler:innen werden ermutigt, ihre Meinungen zu äußern	0	0	0
1	1.3.7	Unterrichten mehr interaktiv * Studenten beteiligen mehr an den Unterricht	Angst vor Ablenkung ist nicht begündet, da auch Bücher ablenken können	0	0	0
1	1.2.3	Er hält es für eine gute Idee, weil jeder soziale Medien nutzt	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	0	0	0
1	1.2.3	die Position des Autors ist folgendes: Soziale Medien im Unterricht sind ein Trend, es ist  doch bestens dafür geeignet, im Unterricht Schüler für neue Diskussionsformen zu gewinnen.	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	0	0	0
1	1.3.7	Auch sei ein Verschließen gegenüber neuer Technik nicht Ziel eines modernen Schulsystems.	Angst vor Ablenkung ist nicht begündet, da auch Bücher ablenken können	1	0	0.5
1	1.3.3	Während der Lehrer Vorlesungen über das Gedicht hält, können die Schüler - alle sitzen vor Laptops - Kommentare abgeben und persönliche Meinungen äußern. Dies fördert den Verlauf des Gesprächs, da es die Grenze im Klassenzimmer für die Teilnahme am Unterricht und das Ausdrücken seiner Gedanken senkt. Auf diese Weise werden skeptische Studenten, die normalerweise von der Diskussion ausgeschlossen werden, zur Diskussion angeregt.	Nutzung von Twitter senkt die Hemmung vor aktiver Beteiligung am Unterricht	1	2	1.5
1	1.3.4	Auch zurückhaltende Schüler nehmen so am Unterricht teil	Auch schüchterne Schüler:innen werden ermutigt, ihre Meinungen zu äußern	3	3	3
1	1.3.7	Da auf Sozialen Medien die Hemmschwelle des kommentierens geringer ist, beteiligen sich mehr Schüler aktiv am Unterricht.	Angst vor Ablenkung ist nicht begündet, da auch Bücher ablenken können	0	0	0
1	1.3.4	Gelingt das, können damit auch sonst eher stille Schüler erreicht werden	Auch schüchterne Schüler:innen werden ermutigt, ihre Meinungen zu äußern	2	3	2.5
1	1.3.6	Er sagt, dass die Einführung von sozialen Medien vergleichbar ist mit der Erfindung des Buchdrucks.	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	0	0	0
1	1.3.4	Auch schüchterne Schüler beteiligen sich an der Diskussion	Auch schüchterne Schüler:innen werden ermutigt, ihre Meinungen zu äußern	4	3	3.5
1	1.3.1	er sagt, dass mit herkömmlicher Unterrichtsmethode viele Schüler nicht an Diskussionen beteiligt sind, während im Internet alle ihre Ideen äußern können	Unterricht ist abwechslungsreicher	0	0	0
1	1.3.7	Gelingt das, können damit auch sonst eher stille Schüler erreicht werden	Angst vor Ablenkung ist nicht begündet, da auch Bücher ablenken können	0	0	0
1	1.3.5	Jeder kann eigene Meinung schreiben und nicht laut sagen. das Internet kann als Unterrichtsmedium benutzt. Das hilft die informationen im Kopf halten.	Pädagogen raten zur Auseinandersetzung mit dem medialen Wandel	0	0	0
1	1.3.5	Die Schüler profietieren von mehr interessanten Unterricht.	Pädagogen raten zur Auseinandersetzung mit dem medialen Wandel	0	0	0
1	1.2.3	Laut dem Autor des Artikels kann die Verwendung von Twitter zur Popularisierung von Social Media als Lehrmittel beitragen, das so oft verwendet wird wie sogar Bücher.	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	0	0	0
1	1.3.6	Erstens können Personen, die zuvor aufgrund ihres Wissens nicht an der Diskussion teilnehmen konnten, dies tun, wenn sie kurze Textnachrichten senden.	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	0	0	0
1	1.3.6	Soziale Netzwerke lenken nicht mehr oder weniger ab als Bücher und auf Bücher würde auch niemand im Unterricht verzichten.	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	0	0	0
1	1.3.4	Ich auch bin schüchtern, und meistens sage ich deswegen nichts, aber wenn ich meine Meinung Twittern könnte, dann wurde is so tun, also glaube ich, dass das eine gute Methode ist und stimme mit ihm in dieser Aspekt zu.	Auch schüchterne Schüler:innen werden ermutigt, ihre Meinungen zu äußern	2	2	2
1	1.3.6	Die Gefahr, dass Schüler sich ablenken lassen besteht auch ohne technische Geräte	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	0	0	0
1	1.2.2	Er hält es für eine gute Idee, weil jeder soziale Medien nutzt	Autor sieht in Twitter Chancen für innovative, konstruktive Unterrichtsmethoden	1	1	1
1	1.2.3	Er ist damit einverstanden, dass im Unterricht sozialer Netzwerke genutzt werden.	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	0	0	0
1	1.2.1	Der Autor unterstützt die Aufnahme von Twitter in den Schulunterricht und macht seine Position im Artikel deutlich. Betont die Notwendigkeit, soziale Netzwerke in die Bildung zu integrieren, damit die Schüler am Internet teilnehmen und es aktiv für ihre Bildung nutzen können.	Autor befürwortet die Nutzung von Twitter im Unterricht	2	2	2
1	1.2.3	er hat praktische Beispielehe gesehen, wo die Nutzung des Internets im Unterricht erfolgreich ist	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	0	0	0
1	1.3.1	Rollenspiele um sich besser an das Unterrichtsthema erinnern zu können	Unterricht ist abwechslungsreicher	1	0	0.5
1	1.3.3	Ich auch bin schüchtern, und meistens sage ich deswegen nichts, aber wenn ich meine Meinung Twittern könnte, dann wurde is so tun, also glaube ich, dass das eine gute Methode ist und stimme mit ihm in dieser Aspekt zu.	Nutzung von Twitter senkt die Hemmung vor aktiver Beteiligung am Unterricht	1	2	1.5
1	1.3.3	Auch zurückhaltende Schüler nehmen so am Unterricht teil	Nutzung von Twitter senkt die Hemmung vor aktiver Beteiligung am Unterricht	1	1	1
1	1.3.1	Der Unterricht mit Social Media ist abwechslungsreicher und interessanter	Unterricht ist abwechslungsreicher	3	3	3
1	1.3.6	Durch den Einsatz neuer Lehrplattformen steigt die Lernbereitschaft vieler Schüler, die mit den 'traditionellen' Lehrmitteln vielleicht nicht zufrieden waren	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	0	0	0
1	1.3.7	Der Autor argumentiert, dass Kinder sich besser konzentrieren können, wenn ihre Aufgabe z. B. auf Twitter gestellt wird.	Angst vor Ablenkung ist nicht begündet, da auch Bücher ablenken können	0	0	0
1	1.3.3	Durch die Beteiligung bleiben Lerninhalte länger im Gedächtnis.	Nutzung von Twitter senkt die Hemmung vor aktiver Beteiligung am Unterricht	0	0	0
1	1.2.1	er unterstützt den Gedanken, das Internet im Unterricht zu benutzen, und hält dies für einen guten Schritt vorwärts	Autor befürwortet die Nutzung von Twitter im Unterricht	1	2	1.5
1	1.2.2	Der Autor erklärt ehrlich, dass solche Diskussionen mit der Nutzung von Twitter die Kommunikation von Menschen fördern können, die zuvor aufgrund ihres Wissens Angst hatten, daran teilzunehmen.	Autor sieht in Twitter Chancen für innovative, konstruktive Unterrichtsmethoden	2	1	1.5
1	1.3.6	Die Schüler die normalerweise schweigen würden, sich auf diese Weise an der Diskussion beteiligten	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	0	0	0
1	1.3.2	Online-Unterricht ist interessanter und abwechslungsreicher	Unterricht bleibt länger im Gedächtnis	1	0	0.5
1	1.1.1	Ist das Nutzen von sozialen Media im Schulunterricht vorteilhaft?	Sollen soziale Netzwerke wie Twitter als Werkzeug im Schulunterricht benutzt werden?	3	2	2.5
1	1.3.1	Da auf Sozialen Medien die Hemmschwelle des kommentierens geringer ist, beteiligen sich mehr Schüler aktiv am Unterricht.	Unterricht ist abwechslungsreicher	0	0	0
1	1.1.1	Die Digitalisierung im Unterreicht	Sollen soziale Netzwerke wie Twitter als Werkzeug im Schulunterricht benutzt werden?	1	1	1
1	1.2.2	Der Autor ist für die Nutzung, da die Vorteile überwiegen	Autor sieht in Twitter Chancen für innovative, konstruktive Unterrichtsmethoden	2	2	2
1	1.3.7	schüchterne Schüler können sich eher beteiligen	Angst vor Ablenkung ist nicht begündet, da auch Bücher ablenken können	0	0	0
1	1.3.7	Twitter ist nützlich, um neue Diskussionsformen zu erstellen.	Angst vor Ablenkung ist nicht begündet, da auch Bücher ablenken können	0	0	0
1	1.3.3	Gelingt das, können damit auch sonst eher stille Schüler erreicht werden	Nutzung von Twitter senkt die Hemmung vor aktiver Beteiligung am Unterricht	2	1	1.5
1	1.2.1	Lehrer scheuen sich immer weniger davor, auch online auf ihre Schüler zuzugehen, mit ihnen ins Gespräch zu kommen, bei Hausaufgaben zu helfen und Ratschläge zu verteilen	Autor befürwortet die Nutzung von Twitter im Unterricht	0	1	0.5
1	1.2.3	Wenn Soziale Medien von Lehrern richtig benutzt werden, können sie die Unterrichtsqualität deutlich verbessern	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	2	2	2
1	1.2.1	Eine neue Generation an Lehrern reift heran, die die Benutzung von sozialen Medien im Unterricht irgendwann als selbstverständlich einführen wird.	Autor befürwortet die Nutzung von Twitter im Unterricht	0	0	0
1	1.1.1	Das Thema des Textes ist die Verwendung neuer Medien und sozialer Medien, um den Unterricht zu diversifizieren und die Schüler zu ermutigen, während des Unterrichts zu diskutieren	Sollen soziale Netzwerke wie Twitter als Werkzeug im Schulunterricht benutzt werden?	1	2	1.5
1	1.3.5	positive Erfahrungen von Lehrern, die Soziale Medien in Schulklasse benutzen	Pädagogen raten zur Auseinandersetzung mit dem medialen Wandel	1	0	0.5
1	1.1.1	Sollen Soziale Netzwerke im Unterricht angewendet werden?	Sollen soziale Netzwerke wie Twitter als Werkzeug im Schulunterricht benutzt werden?	4	3	3.5
1	1.3.5	die Klasse wird motiviert mit zu arbeiten	Pädagogen raten zur Auseinandersetzung mit dem medialen Wandel	0	0	0
1	1.3.1	Die Schüler müssen auch in sozialen Media Erfahrung sammeln	Unterricht ist abwechslungsreicher	0	0	0
1	1.3.7	Der Unterricht ist interessanter	Angst vor Ablenkung ist nicht begündet, da auch Bücher ablenken können	0	0	0
1	1.2.3	es wäre positiv, Sozial Medien in Schulklasse mehr zu benutzen	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	0	0	0
1	1.2.1	Der Autor behauptet, der Einsatz von sozialen Netzwerken im Unterricht sei für alle vorteilhaft, denn dadurch kann man beispielsweise das Verfassen von Texten in anderen, aktuellen Formaten üben (wie die 140 Zeichen eines Tweets).	Autor befürwortet die Nutzung von Twitter im Unterricht	2	2	2
1	1.3.6	Stille Schüler trauen sich mehr	Es gibt Erfolgsbeispiele für die Nutzung von Twitter im Unterricht, z.B. in den USA	0	0	0
1	1.3.2	Die Schüler greifen mehr in den Unterricht über das Internet ein.	Unterricht bleibt länger im Gedächtnis	0	2	1
1	1.3.4	Die Studenten sind aktiver	Auch schüchterne Schüler:innen werden ermutigt, ihre Meinungen zu äußern	1	1	1
1	1.3.2	Die Medien müssen nicht die Ursache für die mangelnde Aufmerksamkeit der Schüler während des Unterrichts sein.	Unterricht bleibt länger im Gedächtnis	0	0	0
1	1.2.3	Der Autor sagt, es sei normal, dass Leute Medien im Unterricht benutzen, andere Dinge lenken auch ab	Es liegt an den Lehrer:innen, die über Twitter geäußerten Inhalte auf nützlicher Art in den Unterricht zu integrieren	0	0	0
